,LogStartTime,LogID,PullNumber,PullDuration,BossPercentage,FightPercentage,LastPhase,LastPhaseIntermission,P2Glitch,P3Defamation
1495,1679831317180,71LbTYQxyn9Hdmfc,9,60813,50.92,95.09,1,0,N,N
1496,1679831395201,71LbTYQxyn9Hdmfc,10,595410,87.0,46.75,5,0,M,B
1497,1679832069159,71LbTYQxyn9Hdmfc,11,179979,61.26,86.12,2,0,R,N
1498,1679832361856,71LbTYQxyn9Hdmfc,12,346656,71.31,74.26,3,0,R,R
1499,1679833797154,71LbTYQxyn9Hdmfc,14,315118,99.85,79.97,3,0,M,N
1500,1679834161950,71LbTYQxyn9Hdmfc,15,460662,6.02,61.2,3,0,M,R
1501,1679834692447,71LbTYQxyn9Hdmfc,16,190660,61.93,86.19,2,0,R,N
1502,1679834921725,71LbTYQxyn9Hdmfc,17,187568,61.14,86.11,2,0,R,N
1503,1679835482153,71LbTYQxyn9Hdmfc,18,791578,35.96,33.99,5,0,R,R
1504,1679836671716,71LbTYQxyn9Hdmfc,19,90764,25.78,92.57,1,0,N,N
1505,1679836782555,71LbTYQxyn9Hdmfc,20,46963,57.01,95.7,1,0,N,N
1506,1679836845360,71LbTYQxyn9Hdmfc,21,133821,0.1,90.01,1,0,N,N
1507,1679836998546,71LbTYQxyn9Hdmfc,22,601123,85.41,46.35,5,0,R,B
1508,1679913521320,PbVRxpCD7fTtjd6A,1,683949,62.16,40.54,5,0,M,R
1509,1679914230201,PbVRxpCD7fTtjd6A,2,194266,62.17,86.21,2,0,R,N
1510,1679914562866,PbVRxpCD7fTtjd6A,3,41544,65.36,96.53,1,0,N,N
1511,1679914645271,PbVRxpCD7fTtjd6A,4,104029,25.24,92.52,1,0,N,N
1512,1679915077236,PbVRxpCD7fTtjd6A,5,467871,0.21,60.04,3,0,M,R
1513,1679915644364,PbVRxpCD7fTtjd6A,6,102256,22.37,92.23,1,0,N,N
1514,1679915771476,PbVRxpCD7fTtjd6A,7,754423,46.44,36.61,5,0,R,R
1515,1679917083484,PbVRxpCD7fTtjd6A,9,133830,0.04,90.0,1,0,N,N
1516,1679917240358,PbVRxpCD7fTtjd6A,10,407433,37.71,67.54,3,0,R,R
1517,1679917669280,PbVRxpCD7fTtjd6A,11,58414,49.41,94.94,1,0,N,N
1518,1679917749087,PbVRxpCD7fTtjd6A,12,104783,18.78,91.87,1,0,N,N
1519,1679917905915,PbVRxpCD7fTtjd6A,14,133947,0.14,90.01,1,0,N,N
1520,1679919082698,PbVRxpCD7fTtjd6A,15,342015,71.5,74.3,3,0,R,B
1521,1679919445015,PbVRxpCD7fTtjd6A,16,236874,36.74,83.67,2,0,R,N
1522,1679919879943,PbVRxpCD7fTtjd6A,17,49754,58.52,95.85,1,0,N,N
1523,1679919951411,PbVRxpCD7fTtjd6A,18,100534,22.78,92.27,1,0,N,N
1524,1679920077935,PbVRxpCD7fTtjd6A,19,509088,63.15,56.31,4,0,R,R
1525,1679920903591,PbVRxpCD7fTtjd6A,20,187840,62.41,86.24,2,0,M,N
1526,1679921112196,PbVRxpCD7fTtjd6A,21,51933,54.92,95.49,1,0,N,N
1527,1679921182457,PbVRxpCD7fTtjd6A,22,92045,25.5,92.55,1,0,N,N
1528,1679921451497,PbVRxpCD7fTtjd6A,23,42187,61.69,96.16,1,0,N,N
1529,1679921513930,PbVRxpCD7fTtjd6A,24,898760,95.25,23.81,6,0,R,R
1530,1679923040302,PbVRxpCD7fTtjd6A,25,33905,67.9,96.79,1,0,N,N
1531,1679923105986,PbVRxpCD7fTtjd6A,26,683275,61.68,40.42,5,0,R,B
1532,1679923812748,PbVRxpCD7fTtjd6A,27,133937,0.02,90.0,1,0,N,N
1533,1679924059026,PbVRxpCD7fTtjd6A,28,98308,25.4,92.54,1,0,N,N
1534,1679924178884,PbVRxpCD7fTtjd6A,29,98224,26.4,92.64,1,0,N,N
1535,1679924297141,PbVRxpCD7fTtjd6A,30,685882,62.19,40.54,5,0,R,R
1536,1679925122504,PbVRxpCD7fTtjd6A,31,107927,17.15,91.71,1,0,N,N
1537,1679925250570,PbVRxpCD7fTtjd6A,32,925864,83.87,20.96,6,0,R,B
